platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:21.476Z,着席,あ,false,61.800000000000004,23.5,-7.2,1.4000000000000001,4,8.5,0.2,0,-0.6000000000000001,-16.6,-13.000000000000002,10.8
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:21.677Z,着席,あ,false,36.6,68.3,-3.3000000000000003,1,8.8,7.1000000000000005,0.7000000000000001,-0.7000000000000001,3.3000000000000003,42.1,53.300000000000004,-56.6
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:21.878Z,着席,あ,false,58,65.9,-17.900000000000002,2.8000000000000003,18.7,-0.5,1.6,10.100000000000001,-4.1000000000000005,-203.9,50.7,129.60000000000002
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:22.079Z,着席,あ,false,27.1,78.7,14.4,1.4000000000000001,-2.8000000000000003,6.800000000000001,1.9000000000000001,-12.9,4.800000000000001,109.9,18.900000000000002,-117.30000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:22.279Z,着席,あ,false,56.800000000000004,67.3,-8.6,5.2,25.700000000000003,7.9,4.6000000000000005,17,4.4,-250.00000000000003,56.300000000000004,103.49999999999999
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:22.480Z,着席,あ,false,2.8000000000000003,77.4,48,-2.9000000000000004,-7.9,5.9,-1.3,-17.8,4.4,135.4,-8.899999999999999,-88.8
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:22.680Z,着席,あ,false,59.5,63.2,-8.200000000000001,5.5,37.6,21.1,4.9,29.200000000000003,16.900000000000002,-213.8,-24,75.60000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:22.881Z,着席,あ,false,324.70000000000005,76.4,85,-1.8,-9.4,2.9000000000000004,0.5,-19.200000000000003,2.7,127.19999999999999,26.1,-100.6
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:23.082Z,着席,あ,false,55.2,70.8,-2.8000000000000003,3.4000000000000004,27.3,13.3,3.3000000000000003,18.6,10.3,-232.3,12.4,158.10000000000002
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:23.283Z,着席,あ,false,333.5,77.30000000000001,78.9,-1.9000000000000001,-8.4,3.3000000000000003,0.2,-18.1,2.9000000000000004,103.10000000000001,13.900000000000002,-89.10000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:14:23.484Z,着席,あ,false,62.800000000000004,64.9,-9.3,8.5,37.800000000000004,18.6,7.1000000000000005,30.5,16.2,-177.70000000000002,-43.6,101.30000000000001
