platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:31.414Z,着席,部屋の中,false,147,21.1,-8.4,1.7000000000000002,3.4000000000000004,8.9,0.30000000000000004,-0.2,-0.2,7.500000000000001,-10,2.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:31.621Z,着席,部屋の中,false,143.1,31.200000000000003,0.4,0.6000000000000001,5,9,0.7000000000000001,-0.1,0.6000000000000001,-31.5,-23.800000000000004,-5.4
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:31.822Z,着席,部屋の中,false,140.70000000000002,37.1,4.6000000000000005,2.3000000000000003,3.4000000000000004,5.2,2.9000000000000004,-2.6,-2.7,103.3,1.7,-45
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:32.022Z,着席,部屋の中,false,127.4,49.5,11.8,1.1,9.3,6.4,2.3000000000000003,1.7000000000000002,0.2,70.4,-148.8,-62
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:32.223Z,着席,部屋の中,false,121,50.7,-0.4,1.1,5.800000000000001,2.5,1.1,-1.8,-3.7,-6.9,30.799999999999997,-32.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:32.423Z,着席,部屋の中,false,123.4,47,4.7,1.4000000000000001,18.2,12.700000000000001,2,10.8,5.7,122.20000000000002,19.300000000000004,-0.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:32.624Z,着席,部屋の中,false,110.30000000000001,76,14.4,-1,-4.3,-3.7,-0.5,-13.8,-5.9,37.7,-59.5,45.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:32.825Z,着席,部屋の中,false,126.4,50.800000000000004,-6.5,1.7000000000000002,25.400000000000002,16.8,1.1,17.900000000000002,10.700000000000001,-120.10000000000001,-28.500000000000004,2.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:33.026Z,着席,部屋の中,false,109.9,73.9,12.3,-1.9000000000000001,-4.6000000000000005,1,-1.3,-14.4,-1.8,167.3,-1.2000000000000002,-12.9
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:33.226Z,着席,部屋の中,false,126.7,62.6,-7.300000000000001,0.2,14.8,6.5,-0.30000000000000004,6.5,2.3000000000000003,-207.50000000000003,-48,56
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:33.427Z,着席,部屋の中,false,111.10000000000001,71.4,10.600000000000001,-0.7000000000000001,-1.1,2.2,0,-11,-0.8,147.8,44.00000000000001,-30.599999999999998
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:33.628Z,着席,部屋の中,false,124.2,66.60000000000001,-1,2.6,6.800000000000001,1.6,2.5,-1.8,-2.1,-174.3,-14.700000000000001,81.90000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:33.829Z,着席,部屋の中,false,120.80000000000001,66.2,0.9,1.2000000000000002,5.5,4.6000000000000005,1.2000000000000002,-4.1000000000000005,0.4,145.4,52.900000000000006,-93.00000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:34.030Z,着席,部屋の中,false,115.2,69.3,8.3,1.8,0.7000000000000001,1.5,2.3000000000000003,-8.1,-1.8,-127.3,-14.800000000000002,89.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:34.232Z,着席,部屋の中,false,124.9,61.7,-2.6,2.4000000000000004,11.4,7.300000000000001,2.1,2.1,2.3000000000000003,205.5,16.1,-79.00000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:34.433Z,着席,部屋の中,false,95.4,76.10000000000001,28.200000000000003,-1,-3.2,-0.6000000000000001,0.1,-12.5,-2.6,-52.80000000000001,3,63.599999999999994
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:34.635Z,着席,部屋の中,false,131,54.800000000000004,-8.4,3.3000000000000003,28.700000000000003,17.3,2.5,20.3,11.5,26.300000000000004,45.2,-96.4
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:35:34.845Z,着席,部屋の中,false,77.30000000000001,76.10000000000001,45.300000000000004,-2.1,-8.4,-1.7000000000000002,-0.5,-17.900000000000002,-3.3000000000000003,20,-11.1,55.900000000000006
