platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:19.943Z,歩行,部屋の中,false,126.2,26.3,-7.300000000000001,1.2000000000000002,5.2,8.6,0.1,0.8,-0.2,-0.5,-4.800000000000001,-16.6
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:20.144Z,歩行,部屋の中,false,106.9,24.400000000000002,3.1,-1.4000000000000001,6.1000000000000005,11.9,-0.8,2.1,2.9000000000000004,35.1,-44.10000000000001,-10.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:20.345Z,歩行,部屋の中,false,106.4,43.400000000000006,0.9,0.7000000000000001,7.6000000000000005,9.700000000000001,0.8,0.30000000000000004,2.3000000000000003,143.2,-2.6,6.1000000000000005
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:20.546Z,歩行,部屋の中,false,106,69.4,-2.3000000000000003,-0.7000000000000001,2.7,-1.2000000000000002,-0.8,-6.7,-4.800000000000001,81.3,-1,-14
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:20.747Z,歩行,部屋の中,false,107.9,66.9,-5.2,0,2.8000000000000003,1.4000000000000001,-0.4,-5.800000000000001,-2.4000000000000004,-87.10000000000001,-18.4,21.400000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:20.948Z,歩行,部屋の中,false,104.4,35.1,-3.6,0.5,6.9,14.600000000000001,0,2,6.6000000000000005,-181,-16.5,-9.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:21.149Z,歩行,部屋の中,false,104.5,23.8,-9.5,3.3000000000000003,10.600000000000001,15.3,1.7000000000000002,6.300000000000001,6.1000000000000005,94,-11.5,-30.200000000000003
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:21.350Z,歩行,部屋の中,false,102.9,52.900000000000006,-10.5,0.30000000000000004,3.9000000000000004,5.1000000000000005,-0.8,-4.6000000000000005,-0.9,140.5,-2.3,-23.900000000000006
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:21.551Z,歩行,部屋の中,false,106.80000000000001,70.10000000000001,-14.100000000000001,0.5,1.5,-0.7000000000000001,-0.4,-7.7,-3.9000000000000004,14.700000000000001,5.1000000000000005,13.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:08:21.752Z,歩行,部屋の中,false,105.30000000000001,52.6,-11.8,1.8,5.4,7.6000000000000005,0.6000000000000001,-1.7000000000000002,1.6,-153.79999999999998,-13.700000000000001,18.4
