platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:46.039Z,着席,部屋の中,false,138.5,21.3,-0.6000000000000001,-0.1,3.2,9.4,-0.2,-0.30000000000000004,0.2,-8.8,-1.5,-5.4
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:46.240Z,着席,部屋の中,false,139.8,29.900000000000002,0.6000000000000001,0.4,4.1000000000000005,10.8,0.5,-0.8,2.2,77.20000000000002,-46.300000000000004,4.7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:46.441Z,着席,部屋の中,false,133,39.5,6.1000000000000005,-1.4000000000000001,5.7,4.4,-0.6000000000000001,-0.6000000000000001,-3.1,88.00000000000001,-87.60000000000001,-87.7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:46.642Z,着席,部屋の中,false,130.70000000000002,41.800000000000004,2.7,-0.1,5.4,4.4,0.1,-1.2000000000000002,-2.8000000000000003,56.50000000000001,-70.7,24.599999999999998
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:46.843Z,着席,部屋の中,false,132.70000000000002,46.400000000000006,-7.300000000000001,4.6000000000000005,21.900000000000002,17.400000000000002,3.7,14.5,10.5,67.4,-83.00000000000001,-57.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:47.045Z,着席,部屋の中,false,94.30000000000001,76.60000000000001,27.700000000000003,-3,-10.4,-7,-2,-20,-9,101.7,-39.9,37.6
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:47.246Z,着席,部屋の中,false,128,52.1,-10.4,2.4000000000000004,30.900000000000002,22.6,1.3,22.900000000000002,16.400000000000002,35.4,22.4,-74.30000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:47.447Z,着席,部屋の中,false,79.5,76.80000000000001,41.6,-1.4000000000000001,-11,-1.2000000000000002,0.1,-20.6,-2.9000000000000004,54.800000000000004,-17.1,47.7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:47.647Z,着席,部屋の中,false,130.6,54.2,-14.5,5.6000000000000005,34.5,20.700000000000003,4.2,26.5,15.200000000000001,-91.6,-12.5,2.9
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:47.848Z,着席,部屋の中,false,71.60000000000001,79.5,45.300000000000004,-0.9,-9.3,-2.8000000000000003,0.5,-19.200000000000003,-3.9000000000000004,73,-2.5,-42.900000000000006
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:48.049Z,着席,部屋の中,false,118.9,56.2,-9,1.6,33.1,24.6,0.8,25,19.200000000000003,-175.5,11.8,-7.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:48.250Z,着席,部屋の中,false,104.10000000000001,73.60000000000001,12.4,-0.30000000000000004,-2.8000000000000003,-0.7000000000000001,0.4,-12.4,-3.5,67.3,18.8,9.700000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:48.451Z,着席,部屋の中,false,132.20000000000002,59.2,-22.8,5.7,27.1,13.700000000000001,3.8000000000000003,18.7,9.200000000000001,-111,-57.3,70.10000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:36:48.652Z,着席,部屋の中,false,105.9,72.5,7.4,-2.9000000000000004,-4.800000000000001,-2.1,-2.5,-14.3,-5.1000000000000005,23.700000000000003,-2,-2.4000000000000004
