platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:52.664Z,寝る,あ,false,339.5,20.6,1.2000000000000002,-0.6000000000000001,3.3000000000000003,9.700000000000001,-0.4,-0.30000000000000004,0.4,-6.600000000000001,-2,-0.9000000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:52.867Z,寝る,あ,false,306.8,68.60000000000001,43.800000000000004,12.4,8.6,3,14.9,-0.7000000000000001,0.4,-25.8,177.4,28.400000000000002
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:53.070Z,寝る,あ,false,349.90000000000003,79.4,-23.6,3.8000000000000003,12.700000000000001,0.5,3,2.9000000000000004,-1.2000000000000002,44.10000000000001,-250.4,42.7
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:53.270Z,寝る,あ,false,355.3,73,-46.6,-12.600000000000001,8.6,6.9,-14.700000000000001,-0.9,4.9,-27.6,222.1,-69.00000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:53.472Z,寝る,あ,false,320.1,65,34.300000000000004,11.4,9.5,1.7000000000000002,13.8,0.5,-1.7000000000000002,-39.1,223.8,-39.400000000000006
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:53.673Z,寝る,あ,false,336.1,69.5,-0.4,3.9000000000000004,11.100000000000001,11.8,3.9000000000000004,1.7000000000000002,8.3,55.400000000000006,-250.3,-0.1
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:53.874Z,寝る,あ,false,352.8,67.4,-54.300000000000004,-15.100000000000001,10.5,8.4,-18.2,1.4000000000000001,6.2,23.3,-32.8,71.9
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:54.074Z,寝る,あ,false,322.40000000000003,72.10000000000001,14,4,12.200000000000001,8.3,4.7,2.6,5.300000000000001,36.7,249.6,-74.2
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:54.279Z,寝る,あ,false,325.90000000000003,70.8,33.2,17.5,11.4,2.8000000000000003,19.200000000000003,2.1,0.1,62.300000000000004,-56.6,29.700000000000006
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T05:55:54.481Z,寝る,あ,false,344.8,70.4,-31.1,-6,10.5,12.200000000000001,-7.7,1.1,9.4,6.4,-250.4,77.3
