platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:57.591Z,寝る,部屋の中,false,65.7,29.3,-2.9000000000000004,0.8,4.7,9,0.2,-0.1,0.1,-1.1,-8.600000000000001,-3.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:57.792Z,寝る,部屋の中,false,54.800000000000004,47.1,4.4,-2.6,7.4,8.1,-1.9000000000000001,0.2,0.9,43.2,34.60000000000001,40
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:57.993Z,寝る,部屋の中,false,68.8,51.6,9.600000000000001,-2.2,6.2,6.1000000000000005,-1.3,-1.9000000000000001,-0.30000000000000004,-1.2000000000000002,116.6,56.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:58.194Z,寝る,部屋の中,false,84.4,47.900000000000006,12.9,6.4,8.4,8,7.9,0.8,1.6,-9.2,16.700000000000003,3.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:58.394Z,寝る,部屋の中,false,77,47.400000000000006,6.800000000000001,2,5,10.100000000000001,3,-2.4000000000000004,3,15.2,-129.60000000000002,-84.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:58.595Z,寝る,部屋の中,false,52.2,50,-6.800000000000001,0.8,4.800000000000001,10.200000000000001,1,-3.3000000000000003,4.5,-3.9,-154.8,-123.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:58.804Z,寝る,部屋の中,false,14.4,52.800000000000004,-8.5,-10.3,6.300000000000001,11.3,-11.5,-1.7000000000000002,5.6000000000000005,17.1,12.8,-16.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:59.011Z,寝る,部屋の中,false,28.3,55.800000000000004,3.2,-3.5,6.800000000000001,12.4,-3.3000000000000003,-1.4000000000000001,6.2,-4.1,129.20000000000002,68.3
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:59.217Z,寝る,部屋の中,false,73.5,54.800000000000004,3.9000000000000004,9.5,5.300000000000001,7.6000000000000005,10.5,-2.5,1.4000000000000001,-13.900000000000002,161.3,127.69999999999999
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:59.419Z,寝る,部屋の中,false,84.9,55,-2.6,6.7,6.9,7.300000000000001,6.5,-1.4000000000000001,1.5,-2.8,-90.1,-84.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:59.622Z,寝る,部屋の中,false,55.400000000000006,56.1,-12.5,-0.1,5.4,10.8,-1.4000000000000001,-3,5.2,-20.900000000000002,-145.7,-96.30000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:32:59.832Z,寝る,部屋の中,false,20,54.800000000000004,-8.4,-5.4,8.9,7.6000000000000005,-6.5,0.6000000000000001,1.9000000000000001,-18.8,-56.800000000000004,-58.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:00.033Z,寝る,部屋の中,false,18.400000000000002,55.1,2.9000000000000004,-3.8000000000000003,6.2,7,-3.2,-2.1,1.3,7.9,118.50000000000001,83.80000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:00.234Z,寝る,部屋の中,false,53.5,52.900000000000006,4.6000000000000005,3.4000000000000004,6.4,8.700000000000001,3.7,-1.6,1.8,-30.699999999999996,138.29999999999998,90.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:00.435Z,寝る,部屋の中,false,76.5,48.5,4.3,7.6000000000000005,7.7,7.2,8.1,0.1,0.5,-5.500000000000001,22.3,5.300000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:00.636Z,寝る,部屋の中,false,67.2,49.800000000000004,-1.9000000000000001,3.7,6.1000000000000005,8.1,3.4000000000000004,-1.7000000000000002,1.6,13.6,-119.30000000000003,-80.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:00.838Z,寝る,部屋の中,false,42.400000000000006,50.400000000000006,-12.8,-0.30000000000000004,6.1000000000000005,8,-1.8,-1.7000000000000002,1.8,4.300000000000001,-193.9,-70.6
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:01.045Z,寝る,部屋の中,false,17.8,47.7,-12.3,-9.200000000000001,8.5,10.9,-10.700000000000001,0.9,4.1000000000000005,7.300000000000001,20.900000000000002,-4.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:01.247Z,寝る,部屋の中,false,34.9,47.300000000000004,-1.5,0.4,4.9,9.1,0.2,-2.6,2.5,-26.000000000000004,184.4,85
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:01.453Z,寝る,部屋の中,false,62.300000000000004,46,4.2,4,7.2,8.4,4.3,-0.2,0.9,-17.9,93.00000000000001,57.20000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:01.657Z,寝る,部屋の中,false,72.3,43.7,5.800000000000001,5.300000000000001,7,7.9,5.9,-0.2,0.9,12.5,-14.700000000000001,-28.900000000000002
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:01.857Z,寝る,部屋の中,false,54.6,44.900000000000006,2.2,2.7,4.800000000000001,9,2.5,-2.5,1.6,9.5,-103.3,-116
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:02.058Z,寝る,部屋の中,false,22.400000000000002,45.2,0,-5.300000000000001,5.1000000000000005,10.100000000000001,-5.300000000000001,-2.1,2.9000000000000004,24,-127.69999999999999,-75.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:02.259Z,寝る,部屋の中,false,12.9,45.7,2.9000000000000004,-5.2,6.5,7.6000000000000005,-4.800000000000001,-0.8,0.5,25.200000000000003,9.3,39.400000000000006
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:02.460Z,寝る,部屋の中,false,34.800000000000004,47.6,1.1,-0.8,5.2,11.8,-0.8,-2.2,5,23.6,83.60000000000001,114.80000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:02.666Z,寝る,部屋の中,false,68.3,47.300000000000004,7.5,3.8000000000000003,4.2,10.200000000000001,5.1000000000000005,-3.2,3.3000000000000003,-4.1,149.60000000000002,127.69999999999999
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:02.866Z,寝る,部屋の中,false,89.80000000000001,49.6,-0.1,7,7.2,5.300000000000001,7.6000000000000005,-0.2,-1.9000000000000001,14.700000000000001,-121.2,-59.699999999999996
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:03.067Z,寝る,部屋の中,false,66.9,49.300000000000004,-14.600000000000001,2.5,5.2,12,1,-2.5,6.1000000000000005,-24,-175.10000000000002,-120.3
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:03.268Z,寝る,部屋の中,false,30,47.6,-11.3,-3.8000000000000003,6.6000000000000005,8.8,-5,-0.9,2,-15.8,-94.7,-91.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:03.475Z,寝る,部屋の中,false,18,48.6,-3.9000000000000004,-6,6.800000000000001,7.800000000000001,-6.4,-0.8,1,24.3,55.7,62.7
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:03.683Z,寝る,部屋の中,false,50.6,47.800000000000004,-1.5,-0.7000000000000001,1.9000000000000001,12.9,-0.8,-5.7,6.1000000000000005,14.600000000000001,169.8,155.8
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:03.883Z,寝る,部屋の中,false,93.5,42.6,-1.7000000000000002,12.3,7.300000000000001,9.3,12.100000000000001,0.6000000000000001,1.6,-24,105.9,48.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:04.084Z,寝る,部屋の中,false,86.2,44.300000000000004,-4.6000000000000005,6.7,2.6,10.100000000000001,6.2,-3.8000000000000003,1.2000000000000002,-22.9,-160.50000000000003,-137.8
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:04.285Z,寝る,部屋の中,false,44.2,43,-15.3,1.5,2.1,13.8,-0.2,-5.300000000000001,8.1,-15.6,-217.20000000000002,-167.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:04.486Z,寝る,部屋の中,false,6.4,45.300000000000004,-21.200000000000003,-7.300000000000001,6.7,10.8,-9.8,-0.6000000000000001,4.1000000000000005,-22.000000000000004,-69.5,-59.20000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:04.687Z,寝る,部屋の中,false,4.3,43.2,-7.5,-3.9000000000000004,4.800000000000001,11.9,-4.9,-2.2,4.5,14.800000000000002,139.70000000000002,101
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:04.887Z,寝る,部屋の中,false,44.1,44.6,-3,4.5,0,14.4,3.4000000000000004,-7,5.9,4.7,176.40000000000003,195.79999999999998
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:05.088Z,寝る,部屋の中,false,89.7,42.300000000000004,-4.1000000000000005,12.4,7.4,7.9,12.200000000000001,0.5,0.4,-20.5,89.8,24.599999999999998
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:05.288Z,寝る,部屋の中,false,85,43.2,-7.2,5.7,3.5,9.4,4.5,-3.6,2,-12.5,-107.6,-121.30000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:33:05.496Z,寝る,部屋の中,false,36.4,43.1,-11.100000000000001,1.8,0.6000000000000001,12,0.5,-6.2,4.7,-4,-203.29999999999998,-173.79999999999998
