platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:11.034Z,歩行,部屋の中,false,126.80000000000001,39.300000000000004,-10.8,1.5,6.300000000000001,6.9,0.1,0,-0.6000000000000001,10.700000000000001,-1.8000000000000003,5.7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:11.235Z,歩行,部屋の中,false,110.10000000000001,28.5,-8.8,1.8,3.6,7.5,0.5,-1,-1,2.3,-11.6,-7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:11.436Z,歩行,部屋の中,false,105.80000000000001,22.400000000000002,-12.700000000000001,2,4.6000000000000005,10.3,0.30000000000000004,0.8,1.7000000000000002,-49.1,-69.4,9.899999999999999
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:11.637Z,歩行,部屋の中,false,103.2,27.1,-10.3,3.1,10,17.6,1.5,5.6000000000000005,8.5,149.9,-9.4,17.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:11.838Z,歩行,部屋の中,false,111.4,66,-16.3,1.3,2.2,5.7,0.1,-7.2,1.3,207.90000000000003,-23.6,-9.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:12.041Z,歩行,部屋の中,false,129.3,80,-35.2,-0.8,-0.8,-3.3000000000000003,-1.8,-10.100000000000001,-4.800000000000001,-57.1,4.1,23.400000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:12.242Z,歩行,部屋の中,false,113.30000000000001,44.5,-21.3,5.9,2.5,10.8,3.5,-3.4000000000000004,4.6000000000000005,-266.6,-22.3,68.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:12.444Z,歩行,部屋の中,false,107.80000000000001,5,-16.400000000000002,7.7,15.3,25.1,5.1000000000000005,14.600000000000001,15.4,22.5,9.100000000000001,7.1000000000000005
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:12.645Z,歩行,部屋の中,false,106.7,41.400000000000006,-13.4,4.800000000000001,2.4000000000000004,16.400000000000002,3,-5.1000000000000005,8.700000000000001,263.8,25.900000000000002,-87.80000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:12.846Z,歩行,部屋の中,false,25.1,85,70.4,-3.2,-4.800000000000001,-5.300000000000001,-2.4000000000000004,-14.8,-5.6000000000000005,101,-3.2,-32.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:11:13.047Z,歩行,部屋の中,false,105.9,73.5,-6.2,-0.30000000000000004,0.2,2.7,-0.6000000000000001,-8.5,0.1,-187.3,23.099999999999998,89
