platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:31.569Z,歩行,あ,false,323.5,23.5,14.100000000000001,-1.8,3.5,8.3,0.5,-0.4,-0.5,-1.1,-6.4,-1.4
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:31.774Z,歩行,あ,false,251.5,81.9,15.100000000000001,1.2000000000000002,5.9,4.6000000000000005,1.6,-4.4,3.2,132.8,-57.9,-70.3
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:31.975Z,歩行,あ,false,320.40000000000003,103.9,-62.7,-1.2000000000000002,-4.6000000000000005,3.7,0.8,-13.8,4.800000000000001,-16.900000000000002,-43.900000000000006,25.900000000000002
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:32.175Z,歩行,あ,false,300.7,62.900000000000006,-39.6,20.8,31.700000000000003,2,18.2,23.700000000000003,-1.2000000000000002,-250.00000000000003,79.19999999999999,103.60000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:32.376Z,歩行,あ,false,194,84.80000000000001,61.2,2.1,-1.5,0.9,2.9000000000000004,-12,0.4,166.9,20.8,-210.9
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:32.576Z,歩行,あ,false,322,110.80000000000001,-61.2,-2.2,-5.4,0,0.7000000000000001,-14.100000000000001,1.6,-54.800000000000004,68.80000000000001,51
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:32.777Z,歩行,あ,false,284.8,64.8,-21.700000000000003,10.600000000000001,34,16.3,9.200000000000001,25.8,12.8,-248,-74.89999999999999,73.4
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:32.977Z,歩行,あ,false,199.3,83.9,62.5,2.8000000000000003,-0.2,3.2,3.8000000000000003,-10.700000000000001,2.6,189.50000000000003,-28.1,-164.5
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:33.178Z,歩行,あ,false,310.5,116.5,-58.1,-2,-3.9000000000000004,-1,1.6,-12.4,1.2000000000000002,-23.700000000000003,16.900000000000002,43.50000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:33.379Z,歩行,あ,false,280.8,75.9,-18,8.3,10.9,19.6,7.6000000000000005,2.5,17.6,-250.00000000000003,30.5,250.10000000000002
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:33.579Z,歩行,あ,false,298,77.4,-31,1.4000000000000001,6.800000000000001,6.2,0.5,-5.2,4.9,213.20000000000002,-12.9,-119.89999999999999
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:33.780Z,歩行,あ,false,302.90000000000003,101.60000000000001,-39.1,-2.7,-3.2,-0.5,-1.5,-12.600000000000001,1,17.7,5.6,-1.9
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:33.980Z,歩行,あ,false,298.7,76.5,-33.1,2.5,-0.6000000000000001,2.3000000000000003,1.4000000000000001,-6.9,3.3000000000000003,-238.7,9,95.69999999999999
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:34.181Z,歩行,あ,false,287.5,62.6,-16.2,7.800000000000001,13.100000000000001,12.700000000000001,6.5,3.7,8,250.00000000000003,42,-123.1
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:34.381Z,歩行,あ,false,335.5,111.30000000000001,-72.7,-3.6,-4.800000000000001,-0.6000000000000001,-0.2,-13.9,0.5,134.10000000000002,-44.7,-34.60000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:34.582Z,歩行,あ,false,309.6,97.80000000000001,-54.7,1,-1,-3.1,1.9000000000000001,-9.700000000000001,-2.4000000000000004,-161.70000000000002,-13.6,179
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:34.783Z,歩行,あ,false,286.40000000000003,65.10000000000001,-30.700000000000003,11,29.400000000000002,11,9.700000000000001,24.8,11.100000000000001,250.00000000000003,6.8,-106.9
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:34.983Z,歩行,あ,false,320.1,112.60000000000001,-67.5,-3.3000000000000003,-5,2.3000000000000003,0.30000000000000004,-14.200000000000001,3.8000000000000003,134.8,-7,-98.10000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:35.184Z,歩行,あ,false,298.5,112,-50.300000000000004,-1.2000000000000002,-3.7,0,1.4000000000000001,-12,2.1,-31.6,-10.700000000000001,132.9
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:35.385Z,歩行,あ,false,296.6,64.5,-52.5,10.8,39.1,23.400000000000002,7.5,30.400000000000002,20.900000000000002,-59.1,-3.5,72
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:15:35.585Z,歩行,あ,false,298.5,110.5,-54.400000000000006,-0.2,-3.4000000000000004,-0.7000000000000001,2.5,-13,1.3,82.60000000000001,6.2,-166.3
