platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:31.857Z,着席,部屋の中,false,131.5,26.1,-3.6,0.8,4,9.1,0.2,-0.4,0.2,-6.600000000000001,-13.700000000000001,-1.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:32.058Z,着席,部屋の中,false,107.60000000000001,43.800000000000004,-5,1.5,7.2,3.4000000000000004,0.9,0.4,-3.7,31.5,-3.5,-18.700000000000003
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:32.258Z,着席,部屋の中,false,105.2,56.2,-5.1000000000000005,0.5,7.2,7.300000000000001,0,-1.3,1.6,179,7.300000000000001,-4
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:32.459Z,着席,部屋の中,false,110.80000000000001,66.5,-12.600000000000001,2.2,1,1.3,1.2000000000000002,-7.6000000000000005,-2.6,-118.00000000000001,-58.900000000000006,62.900000000000006
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:32.660Z,着席,部屋の中,false,105,60.6,-10.4,2.6,7.5,6.300000000000001,1.7000000000000002,-1.6,1.2000000000000002,208.8,25.8,-56.10000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:32.862Z,着席,部屋の中,false,107.80000000000001,64.60000000000001,-13.4,1.5,1.3,2.9000000000000004,0.6000000000000001,-7.1000000000000005,-1,-172.8,-42.1,83.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:33.063Z,着席,部屋の中,false,102.5,59.6,-10.5,1.8,7.2,6,0.8,-1.8,0.8,181.3,26.400000000000006,-71
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:33.264Z,着席,部屋の中,false,105.5,64.4,-11.5,0.30000000000000004,-1,0.9,-0.5,-9.4,-3.1,-167.9,-18.900000000000002,86.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:33.467Z,着席,部屋の中,false,107.60000000000001,48.5,-9.700000000000001,4,12.3,10.4,3,4.1000000000000005,3.8000000000000003,218.4,37.2,-82.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:30:33.667Z,着席,部屋の中,false,97.60000000000001,68.2,7.9,-1.7000000000000002,-5.9,-1.4000000000000001,-1.2000000000000002,-14.700000000000001,-4.9,-81.4,5.6,100
