platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:07.204Z,歩行,あ,false,198.70000000000002,18.6,2,-0.2,2.3000000000000003,8.9,0.2,-0.9,-0.4,-5.7,-12.100000000000001,-6.1000000000000005
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:07.405Z,歩行,あ,false,205,81.60000000000001,-73.60000000000001,2.4000000000000004,-2.3000000000000003,5.9,1.2000000000000002,-11.200000000000001,5.5,-174.4,-12.299999999999999,99.30000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:07.606Z,歩行,あ,false,165.9,60.1,-32.300000000000004,11.4,24.3,5.7,8.6,15.100000000000001,1.3,250.00000000000003,-13.6,-87.3
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:07.807Z,歩行,あ,false,171.60000000000002,99.10000000000001,-34.1,-2.1,-4.2,0.9,-1.2000000000000002,-14.100000000000001,2.3000000000000003,67.60000000000001,10.200000000000001,-52.7
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:08.008Z,歩行,あ,false,200.20000000000002,86.10000000000001,-65,2.1,-3.4000000000000004,2.8000000000000003,1.6,-12.200000000000001,2.5,-186.10000000000002,-26.5,99.8
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:08.219Z,歩行,あ,false,163.4,65,-24.5,12.5,21.900000000000002,5.7,10.600000000000001,12.4,1.6,250.00000000000003,-3.3000000000000007,-128.3
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:08.420Z,歩行,あ,false,188.9,110.7,-55,-2.4000000000000004,-8.1,0.6000000000000001,0.30000000000000004,-17,2.5,20.599999999999998,9.3,37.7
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:08.621Z,歩行,あ,false,174.8,76.4,-45.7,6.300000000000001,7.2,3.5,4.9,-1,2.1,-250.00000000000003,-102.4,230.5
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:08.822Z,歩行,あ,false,158.8,82,-22.6,5.800000000000001,-0.5,11.100000000000001,5.300000000000001,-10.8,9.8,215.2,14.600000000000001,-249.90000000000003
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:09.023Z,歩行,あ,false,174.4,118.80000000000001,-36.4,-0.5,-6.300000000000001,-2.7,2.1,-14.4,0.8,67.00000000000001,-41.1,64.4
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:09.224Z,歩行,あ,false,211.8,82.7,-79.9,4.6000000000000005,6.5,5.1000000000000005,3.6,-1.7000000000000002,4.9,-250.00000000000003,5.6,248.3
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:09.425Z,歩行,あ,false,211.9,78.2,-75.60000000000001,5.2,3.1,15.4,5.1000000000000005,-2.5,11.9,159.3,-41,-249.90000000000003
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:09.625Z,歩行,あ,false,179.10000000000002,113.7,-40,-1.2000000000000002,-9.8,-0.8,1.1,-17.900000000000002,1.9000000000000001,6.1000000000000005,-9.3,55.60000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:09.826Z,歩行,あ,false,196.3,65.7,-64.3,20.700000000000003,15.200000000000001,22,17.7,8,20.6,-250.00000000000003,-87.2,250.00000000000003
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:10.027Z,歩行,あ,false,207.60000000000002,80.4,-70.4,1.1,-6,14.200000000000001,-0.5,-15.8,13.700000000000001,250.00000000000003,-30.9,-249.90000000000003
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:10.227Z,歩行,あ,false,169.3,114.7,-34.2,-1.4000000000000001,-6.9,-2.8000000000000003,0.6000000000000001,-14.700000000000001,0.2,10.5,2.1,50.60000000000001
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:10.428Z,歩行,あ,false,204.10000000000002,69.3,-74.5,12,14.8,12.700000000000001,9.4,7.6000000000000005,12,-249.80000000000004,9.100000000000001,249.6
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:10.629Z,歩行,あ,false,214.5,77.30000000000001,-76.7,2.3000000000000003,-2.1,11.9,0.30000000000000004,-11.600000000000001,11.4,250.00000000000003,-40.4,-249.90000000000003
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:10.830Z,歩行,あ,false,161.5,108,-23.3,-0.7000000000000001,-6.9,-1.3,0.5,-14.9,1.1,32.7,20.3,64.9
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:11.030Z,歩行,あ,false,222.5,62.400000000000006,-89.30000000000001,15.8,11.9,-0.4,12.3,5.2,-0.4,-250.00000000000003,-13.100000000000001,249.4
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:11.231Z,歩行,あ,false,211.4,67.9,-72.2,5.2,2.6,21.200000000000003,1.7000000000000002,-6.5,20.1,172.6,-42.60000000000001,-249.90000000000003
Chrome Mobile,90.0.4430.82,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 90.0.4430.82 on Asus X01AD (Android 9),2021-05-06T06:10:11.432Z,歩行,あ,false,173.3,110.60000000000001,-32.800000000000004,-1.5,-8.1,-0.6000000000000001,0.1,-16,1.9000000000000001,59.9,-24,29.400000000000002
