platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:10.375Z,歩行,部屋の中,false,144,24.5,-7.300000000000001,2.1,3.8000000000000003,8.4,1,-0.30000000000000004,-0.5,6.600000000000001,10.700000000000001,-12
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:10.581Z,歩行,部屋の中,false,118.60000000000001,31.900000000000002,-4,2.4000000000000004,5.6000000000000005,9.5,1.8,0.5,1.3,-48.800000000000004,-7.699999999999999,-12.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:10.781Z,歩行,部屋の中,false,114.9,26.200000000000003,-2.6,-0.5,9,16.2,-1,4.6000000000000005,7.2,-2.4000000000000004,47.7,-21.7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:10.984Z,歩行,部屋の中,false,108.5,59.7,0.4,-0.30000000000000004,6.4,10.700000000000001,-0.30000000000000004,-2.6,5,243,-7.500000000000001,-41.900000000000006
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:11.186Z,歩行,部屋の中,false,171.3,95.7,-64,-1.2000000000000002,-3,-4,-0.30000000000000004,-12.9,-3.7,67.10000000000001,-0.6000000000000001,0.6000000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:11.387Z,歩行,部屋の中,false,129,68.2,-24.8,2.9000000000000004,2.6,6.5,1.5,-4.9,4.9,-224.9,-29.400000000000002,84.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:11.588Z,歩行,部屋の中,false,126.7,34.2,-26.700000000000003,11.700000000000001,26,15.5,8,20.5,8.1,-3.2,-4.5,18.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:11.789Z,歩行,部屋の中,false,123.80000000000001,71,-25.5,1.9000000000000001,2.1,7.4,0.6000000000000001,-8.200000000000001,4.6000000000000005,218.50000000000003,1.8000000000000003,-103.10000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:11.990Z,歩行,部屋の中,false,115.10000000000001,96.60000000000001,-16.8,-2.8000000000000003,-4.1000000000000005,-3,-2.5,-13.700000000000001,-2,-23.400000000000002,-3,29.400000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:12.190Z,歩行,部屋の中,false,128.5,57.5,-32.800000000000004,4.5,3.1,11.5,1.9000000000000001,-4.4,7.4,-282,12.100000000000001,105.4
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:12.391Z,歩行,部屋の中,false,122,24.5,-30.1,12,23,18.5,7.4,18.7,10.5,74.2,-10.5,-1.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:12.592Z,歩行,部屋の中,false,115.80000000000001,68,-19.900000000000002,3.2,-1,8.3,2.1,-11.200000000000001,4.800000000000001,234.50000000000003,51.70000000000001,-142.60000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:12.793Z,歩行,部屋の中,false,148.5,98.2,-46.900000000000006,-2.8000000000000003,-3.8000000000000003,-2,-1.8,-13.4,-1.1,-7.699999999999999,17.9,26.200000000000003
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:12.994Z,歩行,部屋の中,false,134.5,60.800000000000004,-32.7,6,5.5,13,3.6,-2.3000000000000003,9.3,-326.30000000000007,37.6,160.60000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:13.196Z,歩行,部屋の中,false,130.8,38.5,-24.6,12.9,23,13.4,9.3,16.7,5.800000000000001,131.6,10.9,-92.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:13.402Z,歩行,部屋の中,false,68.7,79.80000000000001,39.400000000000006,1.1,-2.6,2.7,2.3000000000000003,-13.100000000000001,1.3,212.9,38.400000000000006,-87.7
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:13.605Z,歩行,部屋の中,false,156.5,102.10000000000001,-48.6,-2.5,-4.800000000000001,-4.1000000000000005,-1,-14,-2.8000000000000003,-111.50000000000001,28.3,69.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:13.806Z,歩行,部屋の中,false,135.20000000000002,47,-23.700000000000003,10.200000000000001,14.8,13.4,7.300000000000001,8.700000000000001,7.300000000000001,-195.6,-38.400000000000006,122.90000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:14.007Z,歩行,部屋の中,false,133.20000000000002,43.1,-21.1,5.9,10.700000000000001,16.8,3.3000000000000003,3,9.700000000000001,206.00000000000003,20.3,-122
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:14.209Z,歩行,部屋の中,false,57.7,86.10000000000001,56.6,1.3,-1.5,1.4000000000000001,2,-11.9,1.3,140.70000000000002,35.9,-96.9
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:14.409Z,歩行,部屋の中,false,139.8,96.7,-24.8,0,-6.1000000000000005,-2.1,0.2,-15.3,-1.3,-150.9,-48.50000000000001,132.70000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:14.610Z,歩行,部屋の中,false,142.8,39.2,-34.4,15,21.200000000000003,16.3,10.700000000000001,15.8,9.9,-222.70000000000002,6.1000000000000005,68.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:14.811Z,歩行,部屋の中,false,128.6,45.900000000000006,-25.1,9.8,9,19.200000000000003,6.800000000000001,0.8,12.5,218.00000000000003,24.599999999999998,-194.00000000000003
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:15.012Z,歩行,部屋の中,false,168.70000000000002,104.30000000000001,-62.5,-1.7000000000000002,-6.2,-2.7,0.5,-16.2,-1.5,168.6,8.700000000000001,-88.10000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:15.213Z,歩行,部屋の中,false,153.4,96.7,-48.400000000000006,1.2000000000000002,-5.5,1.7000000000000002,2.2,-14.4,2.7,-169.70000000000002,-35.2,151.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:15.414Z,歩行,部屋の中,false,134.8,27.6,-31,13.100000000000001,26.200000000000003,28,8.700000000000001,21.700000000000003,20.8,-228.20000000000002,34.300000000000004,60.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:15.614Z,歩行,部屋の中,false,126.2,56.400000000000006,-22.8,8.200000000000001,6,16.900000000000002,5.800000000000001,-3.3000000000000003,11.200000000000001,273.90000000000003,6.9,-181
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:15.815Z,歩行,部屋の中,false,163.60000000000002,108.60000000000001,-56.300000000000004,-2.4000000000000004,-5.7,-5.300000000000001,0.30000000000000004,-15.4,-3.5,124.8,30.1,-69.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:16.016Z,歩行,部屋の中,false,152.8,96.60000000000001,-47,1.4000000000000001,-4.4,3.1,2.2,-13.4,3.8000000000000003,-215.5,-25.300000000000004,147.29999999999998
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:16.218Z,歩行,部屋の中,false,131.70000000000002,29.900000000000002,-28.200000000000003,13.200000000000001,20,20.200000000000003,9.4,15.3,13,-235.4,-3.1,54.300000000000004
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:16.427Z,歩行,部屋の中,false,124.30000000000001,48.400000000000006,-21.1,9.3,7.9,20.400000000000002,6.7,-0.4,13.5,272.2,15.5,-156.20000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:16.628Z,歩行,部屋の中,false,161.10000000000002,106.10000000000001,-54.800000000000004,-1.4000000000000001,-6.5,-4.800000000000001,1.2000000000000002,-16.2,-2.6,123.00000000000001,29.500000000000004,-78.60000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:16.830Z,歩行,部屋の中,false,155.5,96.60000000000001,-46.7,-0.30000000000000004,-4.800000000000001,0.6000000000000001,0.7000000000000001,-13.8,1.7000000000000002,-203.50000000000003,-1.4,152.5
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:17.031Z,歩行,部屋の中,false,138.3,28.200000000000003,-29.900000000000002,12.4,19.1,23.5,8.3,14.4,16.400000000000002,-256.9,57.9,48.9
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:17.234Z,歩行,部屋の中,false,128.20000000000002,55.7,-23.5,8.8,7.1000000000000005,19.1,6.1000000000000005,-1.7000000000000002,12.9,304.2,-13.700000000000001,-179.40000000000003
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:17.435Z,歩行,部屋の中,false,157.4,112.4,-54.300000000000004,-2,-4.7,-3.7,1,-14.3,-1.6,129.3,-2.5,-107.10000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:17.636Z,歩行,部屋の中,false,148.5,105.80000000000001,-44.7,-1,-4.9,-0.8,1,-13.700000000000001,1.2000000000000002,-125.10000000000001,-15.299999999999999,151.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:17.837Z,歩行,部屋の中,false,143.5,36,-39.6,15.600000000000001,22.200000000000003,19.700000000000003,10.8,16.400000000000002,14.100000000000001,-248.3,54.199999999999996,129.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:18.039Z,歩行,部屋の中,false,131.9,58,-29.3,7.300000000000001,7.6000000000000005,15.8,4.4,-1.7000000000000002,10.700000000000001,239.4,4.300000000000001,-200.3
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:18.239Z,歩行,部屋の中,false,162.20000000000002,110.7,-59.7,-3.3000000000000003,-6.1000000000000005,-2.4000000000000004,0,-15.600000000000001,-0.4,84.6,26.5,-97.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:18.440Z,歩行,部屋の中,false,145.3,104.5,-43.5,1.5,-6.300000000000001,0,2.8000000000000003,-15.200000000000001,1.3,-165.20000000000002,-44.00000000000001,199.70000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:18.641Z,歩行,部屋の中,false,143.4,31.400000000000002,-43.7,20.3,28.700000000000003,15.100000000000001,14.600000000000001,23.700000000000003,9.200000000000001,-181.3,45.5,102.8
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:18.842Z,歩行,部屋の中,false,126.10000000000001,59.5,-29.5,10.600000000000001,6.5,15.5,7.800000000000001,-3,10.600000000000001,175.89999999999998,16.8,-263.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:19.051Z,歩行,部屋の中,false,166.5,114.5,-67,-4.7,-7.5,-4.5,-0.8,-16.8,-2.8000000000000003,89.10000000000001,40,-97.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:19.252Z,歩行,部屋の中,false,176.70000000000002,97.10000000000001,-78.10000000000001,0.7000000000000001,-5.300000000000001,2.2,2.2,-14.200000000000001,2.7,-199.20000000000002,-31.7,201.9
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:19.453Z,歩行,部屋の中,false,129.4,29.6,-31.1,15.3,25.3,26.5,11,20.400000000000002,19.400000000000002,-198.9,19.300000000000004,46.1
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:19.654Z,歩行,部屋の中,false,112.5,62.900000000000006,-18.3,6.7,7.4,16.2,4.5,-1.9000000000000001,10.700000000000001,219.20000000000002,6.2,-186.20000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:19.857Z,歩行,部屋の中,false,154.3,110.80000000000001,-60.300000000000004,-3.4000000000000004,-5.2,-5.2,-0.2,-14.600000000000001,-3.2,100.2,23.400000000000002,-58.60000000000001
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:20.058Z,歩行,部屋の中,false,149.20000000000002,98.7,-56.2,2.7,-1.4000000000000001,1,3.6,-10.5,1.4000000000000001,-209.00000000000003,0.5,145.10000000000002
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:20.259Z,歩行,部屋の中,false,123.7,33.2,-34.9,18,25.700000000000003,22.400000000000002,13.3,20.8,15.8,-172.29999999999998,-13.200000000000003,147.2
Chrome Mobile,90.0.4430.91,,,Blink,[object Object],Chrome Mobile 90.0.4430.91 on Android 9,2021-05-06T05:18:20.459Z,歩行,部屋の中,false,115.80000000000001,56.900000000000006,-26.900000000000002,6.9,4.7,12.100000000000001,4.5,-4.800000000000001,7.1000000000000005,228.80000000000004,20.7,-180.60000000000002
