platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:32.683Z,直立,部屋の中,false,308.40000000000003,23.8,0,-0.1,3.8000000000000003,9.700000000000001,-0.30000000000000004,0,0.2,-30.799999999999997,-24.400000000000002,-1.4
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:32.884Z,直立,部屋の中,false,284.2,40.5,-6.800000000000001,0.4,6.9,7.5,-0.5,0.4,-0.5,46.300000000000004,8.600000000000001,2.3
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:33.084Z,直立,部屋の中,false,294.6,49.5,-9.8,-1.3,8.1,8.5,-2.3000000000000003,0.1,2,88.9,49.199999999999996,44.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:33.285Z,直立,部屋の中,false,308.6,62.2,-5.1000000000000005,7.7,9.200000000000001,4.7,7.7,0.1,0.4,33,30.599999999999998,-0.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:33.491Z,直立,部屋の中,false,299.5,66.60000000000001,-9.3,3.8000000000000003,7.800000000000001,6.6000000000000005,3.5,-1.7000000000000002,1.7000000000000002,-17.6,-179.2,-52.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:33.692Z,直立,部屋の中,false,276.90000000000003,64.10000000000001,-16.400000000000002,-9.9,9.9,8,-11.5,1.3,3.5,28.600000000000005,24.5,7.400000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:33.900Z,直立,部屋の中,false,291.6,71.7,-4.1000000000000005,6,8.700000000000001,4.800000000000001,5.4,-0.9,2,20.2,178.50000000000003,47.3
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:34.103Z,直立,部屋の中,false,308.40000000000003,71.7,-10,6.4,7.2,5,5.7,-2.4000000000000004,1.9000000000000001,-9,-128.8,-60.00000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:34.304Z,直立,部屋の中,false,279.1,68.8,-20.5,-7.9,10.9,6.800000000000001,-9.5,1.5,3.2,-14.700000000000001,-130,-9.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:47:34.505Z,直立,部屋の中,false,278.40000000000003,73.60000000000001,-3,-1.1,8.5,6.4,-1.2000000000000002,-1.5,3.6,25.900000000000002,217.70000000000005,19.300000000000004
