platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:09.765Z,寝る,部屋の中,false,23,24.6,-5,0.2,4.2,9.1,-0.6000000000000001,-0.1,0,-13.399999999999999,3.2,1.3
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:09.966Z,寝る,部屋の中,false,4.5,47,2.3000000000000003,-1.5,7,5.1000000000000005,-1.1,-0.4,-2,26.6,-59.5,-2.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:10.167Z,寝る,部屋の中,false,9.600000000000001,44.800000000000004,-2.3000000000000003,-4.9,7.4,9.700000000000001,-5.4,0,2.6,-19.300000000000004,59.60000000000001,53.300000000000004
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:10.375Z,寝る,部屋の中,false,33.7,46.1,4.9,0.1,5,9.1,1.1,-2.3000000000000003,1.7000000000000002,17.799999999999997,138.7,129.8
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:10.579Z,寝る,部屋の中,false,62.900000000000006,47.1,2.8000000000000003,10.8,8.4,10.200000000000001,11.200000000000001,1,3.1,11.5,-11.4,-12.7
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:10.779Z,寝る,部屋の中,false,37.300000000000004,54.7,-4.6000000000000005,4.1000000000000005,2.7,14.3,3.7,-5.7,8.6,68.80000000000001,-276.40000000000003,-152.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:10.980Z,寝る,部屋の中,false,344.1,65.2,-15.5,-4.5,6,9.9,-5.800000000000001,-4.4,6.9,2,-250.3,-80.30000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:11.181Z,寝る,部屋の中,false,314.70000000000005,64.9,-12.700000000000001,-13.5,7.300000000000001,11.3,-14.3,-2.2,7,10.1,99.8,0.6000000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:11.383Z,寝る,部屋の中,false,354,64.10000000000001,-3.7,-1.2000000000000002,4.5,17.3,-1.3,-4.9,12.9,10,321.40000000000003,119.89999999999999
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:37:11.586Z,寝る,部屋の中,false,48.1,53.400000000000006,7.9,7.5,4.800000000000001,10.4,9,-2.7,4.6000000000000005,-93.60000000000001,242.3,86.00000000000001
