platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:51.667Z,寝る,部屋の中,false,358.3,28.1,1.2000000000000002,0.1,4.9,9.700000000000001,0.30000000000000004,0.2,0.7000000000000001,-2.8,-2.1,2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:51.868Z,寝る,部屋の中,false,331.90000000000003,41,-3.6,-0.30000000000000004,7.300000000000001,7,-0.8,0.6000000000000001,-0.8,3.4,9.899999999999999,7.400000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:52.069Z,寝る,部屋の中,false,339.3,42.6,-3.8000000000000003,-2.1,6.300000000000001,8.1,-2.6,-0.6000000000000001,0.5,25.4,59.60000000000001,53.8
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:52.270Z,寝る,部屋の中,false,358.8,43.5,3.8000000000000003,0.9,5.9,6.800000000000001,1.3,-1.2000000000000002,-0.6000000000000001,-5.300000000000001,111.80000000000001,59.00000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:52.471Z,寝る,部屋の中,false,11.3,40.6,3.1,8.1,8.8,9.1,8.5,2.2,1.4000000000000001,-23.800000000000004,3.4,-21.900000000000002
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:52.673Z,寝る,部屋の中,false,343,49.900000000000006,-4.4,3.1,3.6,11.3,2.6,-4.3,4.7,87.40000000000002,-218.79999999999998,-134.10000000000002
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:52.874Z,寝る,部屋の中,false,310.3,59.2,-22,-6.300000000000001,6.9,8.6,-8.4,-1.3,3.5,10.299999999999999,-229.99999999999997,-39
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:53.075Z,寝る,部屋の中,false,297.90000000000003,65.3,-12.600000000000001,-5.800000000000001,5.800000000000001,6.2,-7.9,-3.5,2.6,49.4,242.70000000000002,31.099999999999998
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:53.275Z,寝る,部屋の中,false,351.90000000000003,70.3,-14.600000000000001,5.2,6.9,15.700000000000001,4.3,-2.7,12.600000000000001,96.60000000000001,227.10000000000002,128.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:53.476Z,寝る,部屋の中,false,44.900000000000006,61.300000000000004,-18.5,16.5,9.700000000000001,3.7,14.9,0.7000000000000001,-1,-27.400000000000002,72.2,87.00000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:53.677Z,寝る,部屋の中,false,15.9,64.4,-11.600000000000001,10.4,3.7,12,9.700000000000001,-5.300000000000001,6.5,7.9,-286.4,-191.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:53.883Z,寝る,部屋の中,false,316.40000000000003,70.2,-22.1,-4.2,5.300000000000001,10.700000000000001,-5.9,-3.9000000000000004,7.4,44.8,-378,16.4
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:54.084Z,寝る,部屋の中,false,296.1,67,-23.200000000000003,-4.4,9.4,9.1,-5.9,-0.5,5.6000000000000005,60.1,194.5,0.7
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:54.284Z,寝る,部屋の中,false,332.6,70.10000000000001,1.2000000000000002,7.9,4.4,15.8,9,-4.800000000000001,11,20,316.20000000000005,133.4
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:54.493Z,寝る,部屋の中,false,31.200000000000003,59.400000000000006,-2.6,18.3,12.100000000000001,5.7,18.7,3.6,0,-15.000000000000002,34.300000000000004,-20.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:54.693Z,寝る,部屋の中,false,354.20000000000005,66,-2.4000000000000004,2.3000000000000003,1.9000000000000001,14.100000000000001,2.2,-7.6000000000000005,10.3,80.50000000000001,-359.50000000000006,-141.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:54.894Z,寝る,部屋の中,false,312.6,67,-28.400000000000002,-5.5,7.4,11.8,-7.2,-2,8.3,-36.2,-303.5,-1.9
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:55.095Z,寝る,部屋の中,false,294.6,69.10000000000001,-2.5,-6.1000000000000005,5.2,11.600000000000001,-5.7,-4.5,8.3,70.6,241.70000000000002,32.400000000000006
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:55.295Z,寝る,部屋の中,false,4.1000000000000005,68.9,-10,5.4,3,10.4,5,-6.4,7.300000000000001,-50.1,348.1,122.20000000000002
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:55.496Z,寝る,部屋の中,false,47.2,58.400000000000006,-18,16.900000000000002,10.9,6.1000000000000005,15.5,2.2,1,13.700000000000001,-67.5,-45.7
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:55.697Z,寝る,部屋の中,false,356.70000000000005,67.2,-13.9,0.1,0.4,15.4,-0.8,-9.200000000000001,11.600000000000001,4.2,-260.40000000000003,-161.4
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:55.898Z,寝る,部屋の中,false,297,63.900000000000006,-18.7,-10.9,7.4,17.5,-11.3,-1.7000000000000002,12.700000000000001,-130.8,-249.6,-87.40000000000002
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:56.098Z,寝る,部屋の中,false,290.7,65.60000000000001,3.7,-4.5,6.6000000000000005,9.200000000000001,-4.3,-2.7,4.9,51.4,215.2,58.1
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:56.304Z,寝る,部屋の中,false,4.1000000000000005,67.3,-12.100000000000001,4.4,1.2000000000000002,13.600000000000001,3.5,-8.200000000000001,9.700000000000001,61.7,189.3,211.60000000000002
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:56.505Z,寝る,部屋の中,false,50.5,60.300000000000004,-23.400000000000002,16.400000000000002,9.9,4,14.5,1.1,-0.8,17.9,-87.40000000000002,-108.8
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:56.705Z,寝る,部屋の中,false,348.5,69.10000000000001,-9.5,2.8000000000000003,2,12.100000000000001,2.1,-7.6000000000000005,8.4,19,-278.5,-141.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:56.907Z,寝る,部屋の中,false,300,63.300000000000004,-20,-10.8,9.5,13.600000000000001,-12.4,1,8.9,-3.8,-256.1,4.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:57.107Z,寝る,部屋の中,false,292.2,70.5,4.2,-6.5,5.800000000000001,7.2,-6.4,-4,4,36.6,223.60000000000002,29.900000000000006
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:57.311Z,寝る,部屋の中,false,356.8,69.4,-9.9,4.6000000000000005,3.2,8.200000000000001,4.2,-6.4,4.7,-25.5,287.9,131.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:57.512Z,寝る,部屋の中,false,49.5,57.400000000000006,-29.3,19.200000000000003,10.9,0.6000000000000001,16.6,2.2,-4.3,-31.400000000000002,-1.8000000000000003,-104.10000000000001
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:57.723Z,寝る,部屋の中,false,348,63.1,-10.600000000000001,2.6,0,14.700000000000001,1.7000000000000002,-9.1,10.100000000000001,28.600000000000005,-268.5,-172.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:57.927Z,寝る,部屋の中,false,290.2,59.300000000000004,-17.900000000000002,-10.8,10.9,16.3,-12.700000000000001,2.2,11.5,-57.49999999999999,-204.70000000000002,-53.300000000000004
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:58.128Z,寝る,部屋の中,false,293.8,69.10000000000001,2.4000000000000004,-4.9,4.6000000000000005,9.8,-4.6000000000000005,-5.1000000000000005,6.4,27.6,218.10000000000002,60.2
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:58.328Z,寝る,部屋の中,false,3.8000000000000003,64.2,-13.9,8.200000000000001,4,11.3,6,-5.5,5.7,-23.6,215.9,145.4
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:58.529Z,寝る,部屋の中,false,34.300000000000004,58.1,-23.400000000000002,14.100000000000001,8.200000000000001,5,12.5,-0.2,-0.8,-17.799999999999997,-94.10000000000001,-126.8
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:58.729Z,寝る,部屋の中,false,334.20000000000005,64,-9.1,1.9000000000000001,1.9000000000000001,14.700000000000001,1.2000000000000002,-7.300000000000001,10.3,11.000000000000002,-231.3,-173.5
Chrome Mobile,86.0.4240.198,,,Blink,[object Object],Chrome Mobile 86.0.4240.198 on Android 10,2021-05-09T02:40:58.930Z,寝る,部屋の中,false,282.8,62.1,-6.800000000000001,-17.900000000000002,9.3,11.8,-18.400000000000002,0.30000000000000004,6.9,-61.7,6.600000000000001,-10.9
