platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:47.640Z,歩行,大学,false,7.4,34.800000000000004,24.5,-2,5.9,8,1.4000000000000001,0.2,0.8,-28.1,-21.200000000000003,-30.9
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:47.841Z,歩行,大学,false,296.1,57.5,9,1.1,9.200000000000001,8.6,1.8,0.7000000000000001,3.5,-35.8,24.900000000000002,-32.6
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:48.046Z,歩行,大学,false,294.2,55.6,7.300000000000001,-0.5,6.5,3.6,0.30000000000000004,-1.5,-1.9000000000000001,-16.8,-15.6,7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:48.257Z,歩行,大学,false,288.6,49.800000000000004,9.9,-2.2,7.7,7.2,-1.2000000000000002,0.4,1.3,-44.4,6.2,-5
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:48.464Z,歩行,大学,false,297.1,44.6,6.4,-3.9000000000000004,7.300000000000001,9.4,-2.8000000000000003,0.5,3.5,-35,26.6,39.699999999999996
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:48.673Z,歩行,大学,false,307.20000000000005,39.2,-0.6000000000000001,-1,4,5.800000000000001,-0.9,-2.2,-1.7000000000000002,-19.5,-16.6,54.800000000000004
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:48.873Z,歩行,大学,false,316,38.1,2.6,-0.2,8.6,8.5,0.2,2.7,0.9,-45,43.4,31.7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:49.092Z,歩行,大学,false,322,32.6,4.9,-1.4000000000000001,3.6,10.200000000000001,-0.6000000000000001,-1.8,1.8,44.5,18.8,65.3
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:49.304Z,歩行,大学,false,335.3,30.200000000000003,2.5,-1.4000000000000001,4.7,6.800000000000001,-1,-0.1,-1.5,-51.9,62.199999999999996,25.6
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:49.510Z,歩行,大学,false,338.90000000000003,28.6,10,-1.4000000000000001,7.1000000000000005,11.200000000000001,0.1,2.2,3.2,-0.8,26.400000000000006,0.7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:49.722Z,歩行,大学,false,345.1,33.5,11.8,-2.9000000000000004,2.6,8.3,-1.2000000000000002,-2.8000000000000003,0.2,-22.8,3.1,51
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T06:50:49.935Z,歩行,大学,false,1.8,38.7,1.8,0.8,6.300000000000001,4.7,1,0.1,-2.9000000000000004,-2.6,33.50000000000001,56
