,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:22.770Z,kanban,５５,False,229.6,23.700000000000006,0.7000000000000001,-1.9,4.0,10.0,-2.0,-0.1,0.9,-29.70000000000001,19.700000000000006,-3.3000000000000007
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:22.971Z,kanban,５５,False,230.1,28.8,4.0,-0.8,4.6000000000000005,8.6,-0.1,-0.2,-0.30000000000000004,-0.1,0.1,0.6000000000000001
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:23.172Z,kanban,５５,False,230.9,29.200000000000006,3.6,-0.30000000000000004,4.9,8.1,0.2,0.1,-0.5,4.9,-8.100000000000001,2.8
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:23.373Z,kanban,５５,False,231.0,29.4,3.2,-0.4,4.9,8.4,0.1,0.0,-0.1,3.9,-7.500000000000001,0.7
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:23.573Z,kanban,５５,False,231.0,30.4,3.5,-1.0,5.800000000000002,9.2,-0.6000000000000001,1.1,0.4,21.500000000000004,-9.3,4.1
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:23.775Z,kanban,５５,False,235.7,44.2,-3.4000000000000004,0.7000000000000001,9.6,9.5,0.4,2.3000000000000003,2.0,120.0,-26.40000000000001,21.7
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:23.976Z,kanban,５５,False,234.2,74.8,-4.4,-0.5,8.200000000000001,3.8,-0.7000000000000001,-1.8,1.3,91.8,-2.7,-44.2
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:24.178Z,kanban,５５,False,231.6,85.10000000000002,1.1,-1.6,7.2,2.5,-0.9,-2.7,1.5,39.8,13.4,-31.8
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:24.378Z,kanban,５５,False,234.2,99.7,-1.9,-0.7000000000000001,8.200000000000001,-1.1,-0.1,-1.7000000000000002,0.7000000000000001,50.0,-0.1,-23.2
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:24.579Z,kanban,５５,False,233.5,109.9,-3.2,0.5,8.6,-2.9000000000000004,0.7000000000000001,-0.7000000000000001,0.5,39.6,-2.7,-2.2
10,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:24.786Z,kanban,５５,False,232.7,114.8,-2.4000000000000004,0.0,8.5,-4.0,0.2,-0.5,0.2,14.2,8.100000000000001,-10.9
11,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:24.986Z,kanban,５５,False,233.8,118.3,-3.2,-0.30000000000000004,8.0,-4.800000000000002,0.1,-0.6000000000000001,-0.2,8.0,-0.5,-9.8
12,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:25.192Z,kanban,５５,False,234.6,118.9,-3.7,-0.5,8.4,-4.9,-0.2,-0.1,-0.30000000000000004,2.6,4.4,3.5
13,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:25.393Z,kanban,５５,False,234.1,119.1,-3.0,-0.7000000000000001,8.4,-4.6000000000000005,-0.4,-0.1,0.2,-1.1,3.3000000000000007,-0.8
14,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:25.594Z,kanban,５５,False,234.4,119.1,-3.7,-0.6000000000000001,8.6,-5.1000000000000005,0.0,0.1,-0.5,3.9,-5.9,0.7
15,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:25.795Z,kanban,５５,False,234.7,118.8,-4.0,-0.4,8.5,-4.7,-0.1,0.0,-0.1,1.0,-3.1,1.3
16,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:25.995Z,kanban,５５,False,235.2,118.6,-4.3,-0.8,8.4,-4.800000000000002,-0.6000000000000001,-0.2,0.0,-3.8,-2.4000000000000004,-5.0
17,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:26.196Z,kanban,５５,False,235.0,119.0,-4.3,-0.5,8.5,-5.1000000000000005,-0.1,-0.1,-0.4,-4.9,-4.800000000000002,-3.4
18,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:26.397Z,kanban,５５,False,234.8,118.8,-4.2,-0.1,8.5,-4.7,0.1,0.0,-0.1,2.0,-6.500000000000001,2.7
19,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:26.598Z,kanban,５５,False,234.2,118.8,-3.6,0.1,8.700000000000001,-4.5,0.6000000000000001,0.1,0.2,1.1,-8.3,3.0
20,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:26.799Z,kanban,５５,False,234.3,118.9,-3.6,0.1,8.4,-4.800000000000002,0.2,-0.1,0.0,-0.7,-2.7,-4.1
21,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:49:27.005Z,kanban,５５,False,234.0,118.6,-2.7,0.0,8.6,-4.3,0.2,0.0,0.30000000000000004,-2.6,12.3,-2.0
