,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:55.513Z,kanban,ttt,False,70.2,37.4,-5.2,0.5,5.300000000000002,7.4,0.2,0.7000000000000001,0.4,14.400000000000002,10.7,-2.4000000000000004
1,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:55.714Z,kanban,ttt,False,58.1,35.0,4.9,-2.3000000000000003,3.8,7.7,1.6,1.9,0.30000000000000004,28.3,-189.2,-7.8
2,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:55.917Z,kanban,ttt,False,63.8,33.6,2.4000000000000004,0.1,6.0,8.5,-0.2,-0.30000000000000004,0.5,-27.6,45.5,22.1
3,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:56.118Z,kanban,ttt,False,65.8,35.1,1.5,-0.2,5.7,7.0,0.0,-0.1,1.1,1.6,-3.3000000000000007,-3.8
4,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:56.321Z,kanban,ttt,False,65.10000000000001,36.1,0.30000000000000004,0.5,6.300000000000002,7.6,-0.6000000000000001,-0.5,0.30000000000000004,9.4,-2.9,-2.2
5,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:56.525Z,kanban,ttt,False,64.5,37.4,-1.6,0.30000000000000004,5.800000000000002,7.5,0.0,0.1,0.30000000000000004,2.9,-7.400000000000001,0.2
6,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:56.726Z,kanban,ttt,False,64.9,38.0,-2.4000000000000004,0.30000000000000004,6.1000000000000005,7.5,0.0,0.0,0.2,8.2,-2.2,6.500000000000001
7,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:56.927Z,kanban,ttt,False,64.9,38.6,-2.1,0.2,6.2,7.1000000000000005,0.1,0.0,0.5,-5.4,16.0,-2.2
8,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:57.129Z,kanban,ttt,False,64.3,38.7,-2.0,0.1,6.300000000000002,7.6,0.1,-0.1,0.0,13.1,-18.1,3.1
9,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:57.329Z,kanban,ttt,False,64.5,38.8,-1.6,0.30000000000000004,6.2,7.6,-0.1,0.0,0.0,1.4,-0.30000000000000004,3.9
10,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:57.530Z,kanban,ttt,False,64.60000000000001,39.40000000000001,-2.3000000000000003,0.2,6.1000000000000005,7.7,0.1,0.1,-0.1,-0.1,-2.4000000000000004,-3.8
11,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:57.733Z,kanban,ttt,False,64.7,39.40000000000001,-1.9,0.30000000000000004,6.1000000000000005,7.4,0.0,0.1,0.1,3.7000000000000006,-0.6000000000000001,0.4
12,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:57.933Z,kanban,ttt,False,65.10000000000001,39.90000000000001,-2.2,0.1,6.300000000000002,7.5,0.1,0.0,0.0,4.5,-1.2000000000000002,2.0
13,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:58.134Z,kanban,ttt,False,66.8,43.3,-3.1,0.7000000000000001,8.4,8.8,-0.30000000000000004,-1.8,-1.5,29.200000000000006,-0.7,0.6000000000000001
14,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:58.336Z,kanban,ttt,False,68.3,59.3,-5.2,0.30000000000000004,8.9,8.0,0.1,-0.7000000000000001,-2.7,110.0,-23.90000000000001,-7.6
15,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:58.537Z,kanban,ttt,False,65.5,84.30000000000003,-2.0,-0.7000000000000001,8.6,0.9,0.7000000000000001,1.2000000000000002,-0.30000000000000004,130.4,5.4,6.4
16,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:58.740Z,kanban,ttt,False,67.4,104.9,-4.5,-1.2000000000000002,7.6,-1.4,1.0,1.8,-1.3,78.0,-9.4,-12.8
17,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:58.941Z,kanban,ttt,False,62.6,115.7,-0.7000000000000001,0.30000000000000004,7.5,-4.0,-0.4,1.4,-0.2,34.2,-6.2,3.6000000000000005
18,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:59.142Z,kanban,ttt,False,62.0,119.6,0.30000000000000004,0.9,8.200000000000001,-4.6000000000000005,-0.9,0.30000000000000004,-0.2,20.6,-6.600000000000001,0.2
19,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:59.344Z,kanban,ttt,False,62.2,122.0,-0.9,0.5,8.5,-5.2,-0.5,-0.1,0.0,8.8,-4.2,11.000000000000002
20,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:59.545Z,kanban,ttt,False,61.1,124.0,-0.1,0.30000000000000004,8.0,-6.1000000000000005,-0.30000000000000004,0.2,0.6000000000000001,7.500000000000001,-1.4,3.1
21,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:59.745Z,kanban,ttt,False,61.40000000000001,124.4,-0.1,-0.1,7.800000000000002,-5.4,0.0,0.30000000000000004,-0.1,3.7000000000000006,-0.7,6.4
22,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:50:59.948Z,kanban,ttt,False,59.6,124.4,1.1,0.9,8.3,-5.4,-0.8,-0.2,-0.2,3.4,-4.9,1.2000000000000002
23,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:51:00.148Z,kanban,ttt,False,59.0,124.6,1.5,0.30000000000000004,8.200000000000001,-5.6000000000000005,-0.1,-0.1,0.1,3.2,-4.300000000000002,2.2
