platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:03.704Z,歩行,大学,false,350,39.5,9.5,-1.3,6.1000000000000005,7.4,-0.2,0.1,0,-21.7,-17.5,0.6000000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:03.932Z,歩行,大学,false,330.1,40.6,6.7,-1.8,7.6000000000000005,7.800000000000001,-0.9,1.2000000000000002,0.30000000000000004,-21.8,-11.000000000000002,9.2
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:04.133Z,歩行,大学,false,332.3,28.400000000000002,1.6,-0.30000000000000004,3.7,9.1,0,-1.1,0.30000000000000004,-77.60000000000001,17.7,-11.000000000000002
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:04.338Z,歩行,大学,false,330.5,30.5,5.800000000000001,-1.3,4.800000000000001,7.2,-0.5,-0.2,-1,-5.1000000000000005,10.1,-2.8
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:04.558Z,歩行,大学,false,332.8,34.2,7.1000000000000005,-1.1,6.800000000000001,7.1000000000000005,0,1.3,-0.6000000000000001,41.300000000000004,22.5,1.8000000000000003
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:04.764Z,歩行,大学,false,334.8,34.800000000000004,9.700000000000001,-3.9000000000000004,5.1000000000000005,8.8,-2.9000000000000004,-0.6000000000000001,1.1,-8.700000000000001,46.1,58.900000000000006
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:04.986Z,歩行,大学,false,353.40000000000003,31.6,6.5,-0.2,3.5,8.1,0.7000000000000001,-1.6,-0.1,-10.4,34,64.80000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:05.208Z,歩行,大学,false,3.1,31,5.9,-0.6000000000000001,6.2,8.200000000000001,0.2,1.2000000000000002,0.1,-6.4,-11.1,19.200000000000003
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:05.419Z,歩行,大学,false,3.2,30,4.6000000000000005,-0.9,5.6000000000000005,12.3,-0.4,0.9,4,2.2,-6.4,-9.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T05:49:05.622Z,歩行,大学,false,1.5,33.2,6.9,-0.8,3.7,4.2,0.2,-1.6,-4.1000000000000005,16.4,16.200000000000003,3.5
