platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:10.757Z,歩行,大学,false,113.2,14.4,5.2,-1.8,1.7000000000000002,10.3,-1.1,-0.8,0.5,13.100000000000001,27.2,-64.30000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:10.966Z,歩行,大学,false,355.20000000000005,37.2,9.9,-1.2000000000000002,7.2,10.200000000000001,0,1.4000000000000001,2.7,-20.599999999999998,-25,-17.799999999999997
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:11.182Z,歩行,大学,false,347.70000000000005,30.5,8.8,0.7000000000000001,3.1,8.3,2,-1.9000000000000001,-0.2,12.5,-2.1,-29.700000000000006
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:11.384Z,歩行,大学,false,339.1,29.8,8.9,-2,4.800000000000001,6.1000000000000005,-0.8,0.2,-1.9000000000000001,-21.6,-25.300000000000004,-39.400000000000006
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:11.599Z,歩行,大学,false,335.5,29.900000000000002,7.6000000000000005,-3.9000000000000004,7.800000000000001,13.3,-2.8000000000000003,2.8000000000000003,4.800000000000001,14.700000000000001,9.8,18.700000000000003
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:11.811Z,歩行,大学,false,339.8,32.800000000000004,8.700000000000001,-1,1.8,4.800000000000001,0.30000000000000004,-3.7,-3.5,-4.7,34.800000000000004,30.799999999999997
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:12.026Z,歩行,大学,false,342.6,29.6,14.4,-4.3,3.2,7.6000000000000005,-2.6,-1.6,-0.6000000000000001,4.1,-35.1,43.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:12.229Z,歩行,大学,false,347,28.200000000000003,7.4,-2.5,5.7,11.100000000000001,-1.4000000000000001,1.1,2.5,2.5,-7.8,-13.900000000000002
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:12.429Z,歩行,大学,false,341.3,31.8,3.3000000000000003,0.1,3.8000000000000003,3.8000000000000003,0.6000000000000001,-1.5,-4.6000000000000005,16.8,-24.3,-4.800000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:39:12.636Z,歩行,大学,false,342.8,33.7,0.2,-1.2000000000000002,7.6000000000000005,8,-1.2000000000000002,2.2,-0.1,22.6,-10.600000000000001,10.9
