platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:57.413Z,着席,大学,false,175.3,35.800000000000004,14,-2.1,5.6000000000000005,6.4,-0.6000000000000001,0,-1.1,-4.6,-6.699999999999999,-0.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:57.629Z,着席,大学,false,172.70000000000002,35.300000000000004,7.800000000000001,-0.9,5.800000000000001,8,0.2,0.2,0,-0.30000000000000004,-8,-6.500000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:57.831Z,着席,大学,false,170.5,35.300000000000004,8.4,-1.5,5.4,8.1,-0.2,-0.2,0.2,-2.3,-3.8,-12.100000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:58.040Z,着席,大学,false,169.60000000000002,34.800000000000004,8.8,-1.4000000000000001,5.7,7.800000000000001,-0.2,0.1,0,2.3,-0.9000000000000001,1.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:58.251Z,着席,大学,false,169.5,35,8.5,-1,5.5,7.5,0.2,-0.1,-0.5,-1.2000000000000002,-1.5,-4.300000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:58.455Z,着席,大学,false,169.20000000000002,34,8.200000000000001,-1,5.4,7.9,0.1,-0.1,0,-0.30000000000000004,-3.8,2.8
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:58.669Z,着席,大学,false,169.4,33.7,7.800000000000001,-1.1,5.5,7.9,0,0.1,-0.2,-3.3000000000000007,0.8,-1.2000000000000002
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:58.874Z,着席,大学,false,169.5,33.5,7.6000000000000005,-1.2000000000000002,5.4,8.1,-0.1,0,-0.1,-0.5,-0.2,1.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:59.087Z,着席,大学,false,169.20000000000002,33.300000000000004,7.5,-1.2000000000000002,5.300000000000001,8.1,0,-0.1,0,-1.8000000000000003,0.2,-2.9
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:59.296Z,着席,大学,false,169.10000000000002,33,7.7,-1,5.300000000000001,8.3,0.1,0,0.2,-2.1,0.7,0.8
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:59.499Z,着席,大学,false,169.20000000000002,33,7.5,-1.1,5.4,8.1,0,0.1,-0.1,-0.6000000000000001,-0.30000000000000004,-1.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:59.701Z,着席,大学,false,168.60000000000002,32.6,7.800000000000001,-1.2000000000000002,5.2,8.1,-0.1,-0.1,-0.1,-0.4,-0.4,0.9000000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:12:59.902Z,着席,大学,false,169,32.5,7.5,-1,5.300000000000001,8.3,0.1,0,0.1,-1.6,0.30000000000000004,-0.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:00.104Z,着席,大学,false,169,32.2,7.4,-1.2000000000000002,5.300000000000001,8.5,-0.1,0,0.30000000000000004,-0.4,0.4,-0.2
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:00.311Z,着席,大学,false,169.10000000000002,32.1,7.4,-0.9,5.300000000000001,8.200000000000001,0.2,0.1,0,-1.1,0.30000000000000004,0.7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:00.512Z,着席,大学,false,169,32.2,7.300000000000001,-1.1,5.2,8.200000000000001,-0.1,0,-0.1,-0.5,-1.5,-0.6000000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:00.721Z,着席,大学,false,168.70000000000002,32,7.5,-1.1,5.1000000000000005,8.4,0,-0.1,0.1,0.1,1.1,-1.7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:00.929Z,着席,大学,false,168.60000000000002,31.900000000000002,8.200000000000001,-1.2000000000000002,5.300000000000001,8.5,-0.1,0.1,0.30000000000000004,0.2,2.5,3.7000000000000006
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:01.129Z,着席,大学,false,168.70000000000002,32.7,8.200000000000001,-1.2000000000000002,5.300000000000001,8.200000000000001,0,-0.1,0,6.600000000000001,4,-7.300000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:01.339Z,着席,大学,false,166.70000000000002,33.6,9.200000000000001,-1.6,5.6000000000000005,8.4,-0.30000000000000004,0.2,0.2,4.800000000000001,0.1,-10.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:01.547Z,着席,大学,false,163.3,33.7,11.3,-2.3000000000000003,5.300000000000001,7.7,-0.7000000000000001,0,-0.4,0.8,-2.9,-3.9
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:01.757Z,着席,大学,false,162.60000000000002,32.6,11.8,-1.7000000000000002,5.2,8.9,-0.1,0,0.9,-9.8,2.8,-2.6
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:01.975Z,着席,大学,false,163.70000000000002,31.8,11.100000000000001,-1.5,5.300000000000001,8.8,0.2,0.1,0.6000000000000001,-8.899999999999999,0.8,-0.30000000000000004
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:02.181Z,着席,大学,false,163,31.700000000000003,11.8,-1.7000000000000002,5,8.1,0,-0.2,-0.2,5.1000000000000005,1,0.5
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:02.395Z,着席,大学,false,162.70000000000002,32.300000000000004,12.600000000000001,-2,5.4,7.6000000000000005,-0.1,0.1,-0.4,2.4000000000000004,6.8,-3.5
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:13:02.604Z,着席,大学,false,161.5,32.7,14.200000000000001,-2,5.1000000000000005,7.7,0,-0.30000000000000004,-0.30000000000000004,2,2,-1.3
