,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:39.241Z,kanban,a,False,158.4,57.90000000000001,5.2,-0.4,8.5,5.1000000000000005,-0.1,-0.1,0.0,14.7,4.9,-10.3
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:39.444Z,kanban,a,False,156.8,62.7,5.7,-0.8,8.4,4.9,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-32.40000000000001,-6.600000000000001,-4.800000000000002
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:39.645Z,kanban,a,False,157.4,60.7,4.0,-0.1,8.700000000000001,4.9,-0.2,-0.2,-0.1,2.0,-8.100000000000001,0.6000000000000001
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:39.848Z,kanban,a,False,157.10000000000005,65.2,0.8,0.1,10.3,5.0,-0.1,-1.4,-0.9,77.5,-26.300000000000004,-5.1000000000000005
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:40.049Z,kanban,a,False,164.5,83.10000000000002,-9.8,-0.4,10.2,0.9,0.6000000000000001,-0.4,0.30000000000000004,106.5,39.9,13.900000000000002
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:40.252Z,kanban,a,False,138.1,84.7,19.3,-0.30000000000000004,10.6,0.7000000000000001,0.0,-0.8,0.2,-4.1,-19.5,-19.200000000000006
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:40.453Z,kanban,a,False,134.1,89.60000000000002,19.6,-0.2,9.2,0.30000000000000004,0.1,0.6000000000000001,-0.1,37.50000000000001,9.0,31.8
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:40.659Z,kanban,a,False,93.4,92.6,57.8,0.1,8.3,0.0,0.30000000000000004,1.5,-0.30000000000000004,9.4,45.0,11.5
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:40.859Z,kanban,a,False,124.5,96.0,23.9,0.8,9.1,0.2,-0.4,0.6000000000000001,-1.2000000000000002,17.200000000000006,-23.3,-7.9
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:02:41.060Z,kanban,a,False,140.9,99.7,8.9,0.7000000000000001,9.3,-1.0,-0.4,0.4,-0.6000000000000001,24.7,6.0,-14.300000000000002
