platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:05.921Z,歩行,大学,false,89,42.400000000000006,24.400000000000002,-0.5,6.1000000000000005,7.1000000000000005,2.6,-0.5,0,28,-35.699999999999996,19.9
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:06.139Z,歩行,大学,false,86.2,34,5,-1.6,2.9000000000000004,8.5,0,-2.5,1.2000000000000002,-23.6,4.2,8.100000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:06.339Z,歩行,大学,false,91.4,34.1,3.8000000000000003,-0.5,6.9,7.4,0,1.5,-0.6000000000000001,-2.9,6.500000000000001,6.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:06.539Z,歩行,大学,false,89.10000000000001,26.700000000000003,1.6,-0.2,3.8000000000000003,13.3,0.1,-0.7000000000000001,4.4,-26.5,-21.8,-7.400000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:06.740Z,歩行,大学,false,87.60000000000001,27.900000000000002,-0.30000000000000004,0,3.2,6.300000000000001,-0.2,-1.3,-2.6,-24.5,16.5,-29.300000000000004
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:06.944Z,歩行,大学,false,84.10000000000001,30.1,2.5,-0.30000000000000004,7.2,8.700000000000001,-0.1,2.3000000000000003,-0.4,22.3,-7.500000000000001,-5.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:07.147Z,歩行,大学,false,79.2,31.3,5.5,-3.6,5.5,13,-2.9000000000000004,0.4,4.5,-16.900000000000002,0.8,-14.700000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:07.367Z,歩行,大学,false,87.7,33.800000000000004,1.3,0.8,2.9000000000000004,6.6000000000000005,1.2000000000000002,-2.6,-1.5,-5.500000000000001,4.1,40.2
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:07.588Z,歩行,大学,false,93.4,39.2,2.6,-0.5,6.300000000000001,7.5,0,0.1,-0.1,-12.200000000000001,19.9,16.900000000000002
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T08:20:07.809Z,歩行,大学,false,92.60000000000001,30.700000000000003,2.1,-0.30000000000000004,4.800000000000001,11.9,-0.2,-0.30000000000000004,2.9000000000000004,-18.1,10.5,-60.5
