platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:00.014Z,着席,大学,false,108.80000000000001,37.300000000000004,12.200000000000001,-2.1,6,5.7,-0.5,0.4,-1.3,-13.700000000000001,14.400000000000002,-6.300000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:00.232Z,着席,大学,false,106.60000000000001,39.5,4.1000000000000005,-0.4,6.1000000000000005,7.4,0.2,-0.1,0.1,-13.000000000000002,-8.700000000000001,1.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:00.437Z,着席,大学,false,106.10000000000001,39,3.3000000000000003,-0.6000000000000001,6.2,7.300000000000001,-0.2,0,-0.5,0.4,-4.800000000000001,-6.500000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:00.644Z,着席,大学,false,105.2,38,2.7,-0.30000000000000004,6.1000000000000005,7.300000000000001,0.1,0.1,-0.2,6,2.6,-3
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:00.855Z,着席,大学,false,104.9,36.9,2.9000000000000004,-0.5,5.800000000000001,7.7,-0.1,0,0,-7.6,-2.3,0.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:01.064Z,着席,大学,false,104.9,36.300000000000004,2.5,-0.30000000000000004,5.800000000000001,7.800000000000001,0,0,-0.1,-0.2,-1.4,-0.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:01.268Z,着席,大学,false,104.60000000000001,36,2.7,-0.5,5.7,7.4,-0.2,-0.1,-0.4,6.699999999999999,-1.2000000000000002,-1.3
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:01.476Z,着席,大学,false,104.4,35.6,2.8000000000000003,-0.4,5.6000000000000005,7.7,0,0,-0.1,0,1.3,-0.5
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:01.688Z,着席,大学,false,104.5,35.1,2.8000000000000003,-0.4,5.6000000000000005,7.9,-0.1,0,-0.1,-9.5,3.7000000000000006,1.1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:01.905Z,着席,大学,false,104.5,34.800000000000004,2.8000000000000003,-0.4,5.6000000000000005,7.800000000000001,0,0,-0.2,0,0.5,-0.30000000000000004
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:02.111Z,着席,大学,false,104.60000000000001,34.7,2.8000000000000003,-0.4,5.5,8.4,0,0,0.4,-1.2000000000000002,1.1,-1.3
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:02.313Z,着席,大学,false,104.5,34.800000000000004,3.2,-0.4,5.6000000000000005,7.5,0,0,-0.4,6.1000000000000005,0.30000000000000004,1
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:02.520Z,着席,大学,false,104.60000000000001,34.5,3.1,-0.4,5.5,8.200000000000001,0,0,0.2,-2.6,-0.7,-1.2000000000000002
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:02.720Z,着席,大学,false,104.60000000000001,34.300000000000004,3.3000000000000003,-0.4,5.5,7.9,0.1,0,-0.2,-1.2000000000000002,0.1,1.2000000000000002
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T07:14:02.920Z,着席,大学,false,104.7,34,3.1,-0.4,5.5,8.1,0,0,0.2,-1.7,-1.3,-2
