,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:24.048Z,camera,tttt,False,150.1,36.1,10.7,-1.4,5.800000000000002,6.7,-0.1,0.0,1.1,2.5,11.000000000000002,-2.1
1,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:24.248Z,camera,tttt,False,154.8,35.7,4.6000000000000005,-0.2,5.800000000000002,8.200000000000001,-0.4,0.0,-0.30000000000000004,11.6,-22.8,-9.5
2,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:24.451Z,camera,tttt,False,153.9,34.4,-0.2,0.1,5.300000000000002,8.3,-0.1,0.30000000000000004,-0.2,5.2,5.7,-6.699999999999998
3,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:24.653Z,camera,tttt,False,153.3,34.7,0.4,-0.6000000000000001,5.2,7.9,0.6000000000000001,0.30000000000000004,0.1,13.900000000000002,4.1,-1.9
4,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:24.856Z,camera,tttt,False,153.1,35.1,0.30000000000000004,0.2,5.7,7.5,-0.2,-0.1,0.5,-0.2,4.1,-4.800000000000002
5,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:25.058Z,camera,tttt,False,149.5,33.9,3.6,0.0,6.4,8.3,-0.4,-0.9,-0.2,-18.700000000000006,9.9,-40.8
6,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:25.259Z,camera,tttt,False,148.9,41.40000000000001,0.8,0.5,7.4,9.0,-0.6000000000000001,-0.9,-1.6,112.1,-10.8,9.5
7,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:25.460Z,camera,tttt,False,154.20000000000005,61.7,-4.2,0.7000000000000001,7.5,5.6000000000000005,-0.9,0.5,1.0,38.8,-23.700000000000006,-15.5
8,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:25.661Z,camera,tttt,False,152.3,68.5,-2.1,0.2,8.4,3.6,-0.1,0.7000000000000001,0.0,46.7,1.0,6.2
9,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:25.862Z,camera,tttt,False,153.70000000000005,70.2,-3.2,0.2,9.0,3.4000000000000004,0.0,0.2,-0.1,2.8,-6.699999999999998,-4.4
10,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:26.063Z,camera,tttt,False,153.5,70.60000000000002,-3.0,1.1,9.5,3.5,-0.9,-0.30000000000000004,-0.30000000000000004,-5.9,-0.6000000000000001,0.6000000000000001
11,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:26.270Z,camera,tttt,False,151.4,70.9,-1.2000000000000002,0.0,9.1,3.2,0.1,0.2,0.0,0.9000000000000001,-2.1,3.2
12,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:26.471Z,camera,tttt,False,150.1,69.9,0.1,-0.2,9.2,3.3000000000000003,0.2,0.1,0.0,-8.600000000000001,0.6000000000000001,-4.300000000000002
13,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:26.671Z,camera,tttt,False,150.8,69.10000000000001,0.0,0.0,9.1,3.1,0.0,0.1,0.4,-10.7,1.3,2.1
14,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:26.872Z,camera,tttt,False,150.4,68.0,0.5,0.0,9.2,3.8,0.0,-0.1,-0.1,-2.4000000000000004,1.9,1.4
15,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:39:27.072Z,camera,tttt,False,151.6,67.8,-0.5,-0.2,9.0,4.1000000000000005,0.30000000000000004,0.1,-0.4,-7.6,3.9,-2.4000000000000004
